QGC WPL 110
60	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.15977	683.200000	1
61	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16017	683.200000	1
62	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16058	683.200000	1
63	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16098	683.200000	1
64	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16139	683.200000	1
65	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16180	683.200000	1
66	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16220	683.200000	1
67	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16261	683.200000	1
68	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16301	683.200000	1
69	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16342	683.200000	1
70	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16383	683.200000	1
71	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16423	683.200000	1
72	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16464	683.200000	1
73	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16504	683.200000	1
74	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16545	683.200000	1
75	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16586	683.200000	1
76	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16626	683.200000	1
77	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16667	683.200000	1
78	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16707	683.200000	1
79	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16748	683.200000	1
80	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16789	683.200000	1
81	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16829	683.200000	1
82	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16870	683.200000	1
83	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16910	683.200000	1
84	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16951	683.200000	1
85	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.16992	683.200000	1
86	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17032	683.200000	1
87	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17073	683.200000	1
88	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17113	683.200000	1
89	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17154	683.200000	1
90	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17195	683.200000	1
91	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17235	683.200000	1
92	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17276	683.200000	1
93	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17316	683.200000	1
94	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.360990	149.17357	683.200000	1
95	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.361053	149.17397	683.200000	1
96	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.361179	149.17424	683.200000	1
97	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.361366	149.17448	683.200000	1
98	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.361604	149.17467	683.200000	1
99	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.361878	149.17479	683.200000	1
